GEO_ID|B19013_E001|B19013_M001
0500000US12061|67543|2000
0500000US12063|46144|2375
0500000US12065|51573|8150
0500000US12067|57852|12861
0500000US12069|66239|1779
0500000US12071|69368|834
0500000US12073|61317|1523
0500000US12075|49933|3435
0500000US12077|51723|7863
0500000US12079|43386|5931
0500000US12081|71385|1814
0500000US12083|55265|1592
0500000US12085|77894|2073
0500000US12086|64215|717
0500000US12087|80111|3496
0500000US12089|84085|2786
0500000US12091|73988|2524
0500000US12093|50476|4129
0500000US12095|72629|1122
0500000US12097|64312|1799
0500000US12099|76066|1097
0500000US12101|63187|1384
0500000US12103|66406|929
0500000US12105|60901|1004
0500000US12107|44852|2826
0500000US12109|100020|3732
0500000US12111|66154|1598
0500000US12113|84715|2928
0500000US12115|77213|1558
0500000US12117|79490|1995
0500000US12119|70105|3601
0500000US12121|49729|5891
0500000US12123|46239|4776
0500000US12125|64043|8693
0500000US12127|63075|1287
0500000US12129|72035|4005
0500000US12131|74832|5234
0500000US12133|47536|4379
0500000US13001|43268|6543
0500000US13003|38007|7563
0500000US13005|43938|5615
0500000US13007|45417|11067
0500000US13009|54699|3336
0500000US13011|69096|10306
0500000US13013|75053|4326
0500000US13015|74812|2721
0500000US13017|38255|4097
0500000US13019|48670|6654
0500000US13021|48897|2041
0500000US13023|56021|6452
0500000US13025|40166|5738
0500000US13027|42263|4957
0500000US13029|90627|3371
0500000US13031|53675|2647
0500000US13033|50321|3155
0500000US13035|60076|6562
0500000US13037|48663|5912
0500000US13039|68104|4423
0500000US13043|45519|5629
0500000US13045|66895|3720
0500000US13047|68896|3615
0500000US13049|45770|3965
0500000US13051|66171|1716
0500000US13053|52943|6755
0500000US13055|43556|3819
0500000US13057|100824|2363
0500000US13059|48692|2464
0500000US13061|43264|13864
0500000US13063|56207|2153
0500000US13065|53350|15658
0500000US13067|94244|1802
0500000US13069|48398|3187
0500000US13071|47235|4294
0500000US13073|92571|3536
0500000US13075|46706|8630
0500000US13077|90031|2892
0500000US13079|56948|7277
0500000US13081|47463|9876
0500000US13083|59531|7802
0500000US13085|84516|5754
0500000US13087|47383|5797
0500000US13089|76044|1458
0500000US13091|46091|5356
0500000US13093|54109|7737
0500000US13095|45640|1246
0500000US13097|76930|2793
0500000US13099|48355|6313
0500000US13101|61184|8190
0500000US13103|79474|3492
0500000US13105|48190|3308
0500000US13107|47905|2738
0500000US13109|55222|4820
0500000US13111|54857|4506
0500000US13113|105910|2977
0500000US13115|57868|3066
0500000US13117|131660|2258
0500000US13119|52597|5926
0500000US13121|86267|1215
0500000US13123|70334|5245
0500000US13125|60469|19682
0500000US13127|65970|2678
0500000US13129|57555|3290
0500000US13131|51929|3920
0500000US13133|77527|9672
0500000US13135|82296|1577
0500000US13137|61292|4909
0500000US13139|74153|2650
0500000US13141|31767|5552
0500000US13143|65940|5987
0500000US13145|85936|6546
0500000US13147|61765|7872
0500000US13149|62965|9218
0500000US13151|79663|2089
0500000US13153|76968|4298
0500000US13155|46383|5735
0500000US13157|82056|4488
0500000US13159|57374|9203
0500000US13161|41780|5991
0500000US13163|46865|4692
0500000US13165|31463|6072
0500000US13167|47796|5713
0500000US13169|66288|4850
0500000US13171|64966|10714
0500000US13173|39971|4867
0500000US13175|46776|3392
0500000US13177|83632|6587
0500000US13179|55149|2670
0500000US13181|50754|7408
0500000US13183|56819|6077
0500000US13185|52821|2045
0500000US13187|67592|6551
0500000US13189|54752|3082
0500000US13191|51262|5614
0500000US13193|33960|3999
0500000US13195|53626|6505
0500000US13197|48836|7714
0500000US13199|52392|3656
0500000US13201|52132|16877
0500000US13205|45966|10580
0500000US13207|74867|6076
0500000US13209|49138|7974
0500000US13211|81524|9226
0500000US13213|60617|3413
0500000US13215|54561|1724
0500000US13217|70732|2582
0500000US13219|116221|10609
0500000US13221|66672|8253
0500000US13223|89237|3478
0500000US13225|60940|5707
0500000US13227|72558|4448
0500000US13229|54861|4477
0500000US13231|83866|5816
0500000US13233|51956|4304
0500000US13235|42545|10364
0500000US13237|60825|7500
0500000US13239|38889|9557
0500000US13241|57261|5040
0500000US13243|24638|4833
0500000US13245|50605|2478
0500000US13247|68999|2772
0500000US13249|53274|8452
0500000US13251|49941|6792
0500000US13253|46063|6089
0500000US13255|57367|3966
0500000US13257|52901|3887
0500000US13259|43094|4315
0500000US13261|38899|2499
0500000US13263|48065|8340
0500000US13265|45881|5287
0500000US13267|51868|4945
0500000US13269|40727|7167
0500000US13271|41801|11551
0500000US13273|43507|10850
0500000US13275|55958|3925
0500000US13277|52561|5143
0500000US13279|47310|5272
0500000US13281|55574|3494
0500000US13283|38641|11460
0500000US13285|53599|1882
0500000US13287|39666|5926
0500000US13289|50446|7325
0500000US13291|59783|6936
0500000US13293|48740|5263
0500000US13295|52276|2554
0500000US13297|79425|3517
0500000US13299|44138|3499
0500000US13301|45091|7507
0500000US13303|43810|6143
0500000US13305|49847|6009
0500000US13307|35000|14998
0500000US13309|36354|12745
0500000US13311|66256|6214
0500000US13313|59659|3701
0500000US13315|46759|4699
0500000US13317|51780|5497
0500000US13319|40757|6538
0500000US13321|56496|5496
0500000US15001|74238|2166
0500000US15003|99816|1259
0500000US15005|87813|11404
0500000US15007|88869|4471
0500000US15009|95379|3268
0500000US16001|83881|1783
0500000US16003|55891|3343
0500000US16005|60998|3324
0500000US16007|63244|8097
0500000US16009|54191|4628
0500000US16011|69433|4024
0500000US16013|81794|6032
0500000US16015|70776|9390
0500000US16017|61816|3128
0500000US16019|73103|1869
0500000US16021|58810|3075
0500000US16023|37358|13043
0500000US16025|63750|26584
0500000US16027|68473|1410
0500000US16029|65380|5491
0500000US16031|63525|2164
0500000US16033|53500|11197
0500000US16035|55885|4354
0500000US16037|60357|10589
0500000US16039|55000|3487
0500000US16041|61679|6758
0500000US16043|67015|4310
0500000US16045|65204|3694
0500000US16047|60938|7950
0500000US16049|54745|4981
0500000US16051|77491|5448
0500000US16053|67347|3416
0500000US16055|71949|2241
0500000US16057|62258|3753
0500000US16059|49216|6337
0500000US16061|46484|4687
0500000US16063|62250|4106
0500000US16065|53025|5462
0500000US16067|63594|2760
0500000US16069|65023|5700
0500000US16071|67383|9527
0500000US16073|58440|4003
0500000US16075|62721|5084
0500000US16077|56671|9484
0500000US16079|44807|2646
0500000US16081|88906|10259
0500000US16083|61183|3468
0500000US16085|72878|11145
0500000US16087|50046|6839
0500000US17001|63767|2375
0500000US17003|40365|8008
0500000US17005|58617|5412
0500000US17007|80502|3759
0500000US17009|64760|7747
0500000US17011|64165|3293
0500000US17013|88059|7593
0500000US17015|61539|3437
0500000US17017|64826|5585
0500000US17019|61090|1625
0500000US17021|56933|2958
0500000US17023|65874|3693
0500000US17025|58028|5553
0500000US17027|78054|3586
0500000US17029|53732|4076
0500000US17031|78304|571
0500000US17033|64163|5977
0500000US17035|71274|7545
0500000US17037|68617|2335
0500000US17039|61823|5887
0500000US17041|67177|5379
0500000US17043|107035|1258
0500000US17045|56687|6375
0500000US17047|60784|4934
0500000US17049|73181|3811
0500000US17051|51962|3591
0500000US17053|58930|4209
0500000US17055|51031|2871
0500000US17057|57223|2626
0500000US17059|51868|5442
0500000US17061|58900|2560
0500000US17063|89993|3106
0500000US17065|60574|6428
0500000US17067|61026|3737
0500000US17069|53026|11006
0500000US17071|64946|5130
0500000US17073|66313|3529
0500000US17075|62866|3233
0500000US17077|44847|2947
0500000US17079|67429|5702
0500000US17081|58384|2185
0500000US17083|77607|7437
0500000US17085|67729|4200
0500000US17087|63295|3462
0500000US17089|96400|1741
0500000US17091|65489|2802
0500000US17093|106358|3259
0500000US17095|50263|3338
0500000US17097|104553|1459
0500000US17099|67942|2145
0500000US17101|55811|6777
0500000US17103|64588|2939
0500000US17105|68175|3105
0500000US17107|62547|2975
0500000US17109|48904|3294
0500000US17111|100101|2306
0500000US17113|75356|2591
0500000US17115|59622|2177
0500000US17117|64706|2828
0500000US17119|71759|1511
0500000US17121|59099|2310
0500000US17123|64940|3707
0500000US17125|58479|3099
0500000US17127|57365|5415
0500000US17129|84846|5481
0500000US17131|67028|3167
0500000US17133|100685|4771
0500000US17135|61796|3756
0500000US17137|61188|3522
0500000US17139|72833|9402
0500000US17141|75782|3204
0500000US17143|63409|1483
0500000US17145|56338|3421
0500000US17147|81151|8695
0500000US17149|55514|3704
0500000US17151|57582|11811
0500000US17153|41038|4450
0500000US17155|75726|7538
0500000US17157|63860|3316
0500000US17159|61607|6034
0500000US17161|64435|1977
0500000US17163|68915|1832
0500000US17165|51710|2597
0500000US17167|71653|1845
0500000US17169|63737|6745
0500000US17171|70500|6880
0500000US17173|65585|3146
0500000US17175|58125|5401
0500000US17177|57527|2369
0500000US17179|74606|1890
0500000US17181|54090|5368
0500000US17183|52787|1819
0500000US17185|54074|5882
0500000US17187|62700|7148
0500000US17189|75111|4845
0500000US17191|53522|3908
0500000US17193|54605|5361
0500000US17195|62828|3966
0500000US17197|103678|1442
0500000US17199|60325|3173
0500000US17201|61738|1336
0500000US17203|80093|4024
0500000US18001|61731|3337
0500000US18003|66222|1399
0500000US18005|76912|3813
0500000US18007|58620|4193
0500000US18009|51108|5985
0500000US18011|103038|3101
0500000US18013|73933|9438
0500000US18015|61464|3901
0500000US18017|55862|2818
0500000US18019|69005|2053
0500000US18021|68364|4437
0500000US18023|59515|2762
0500000US18025|46706|3547
0500000US18027|64113|4054
0500000US18029|80352|3326
0500000US18031|71566|3961
0500000US18033|68110|4173
0500000US18035|53377|2357
0500000US18037|68945|3904
0500000US18039|63978|2412
0500000US18041|52219|4087
0500000US18043|75686|2658
0500000US18045|60559|5217
0500000US18047|75985|4420
0500000US18049|62644|4485
0500000US18051|64153|5296
0500000US18053|53033|2844
0500000US18055|57771|3435
0500000US18057|114866|2326
0500000US18059|85262|2632
0500000US18061|71302|4389
0500000US18063|95261|3124
0500000US18065|57632|2808
0500000US18067|62014|3730
0500000US18069|59894|2463
0500000US18071|65609|2777
0500000US18073|77777|3886
0500000US18075|52231|2952
0500000US18077|57801|4168
0500000US18079|66892|4481
0500000US18081|82730|1759
0500000US18083|58173|3492
0500000US18085|70945|3073
0500000US18087|81658|3267
0500000US18089|66375|1228
0500000US18091|66854|2323
0500000US18093|64210|3797
0500000US18095|60060|1773
0500000US18097|59504|858
0500000US18099|66016|4130
0500000US18101|65489|7170
0500000US18103|59551|2079
0500000US18105|60308|2451
0500000US18107|62937|5863
0500000US18109|79134|2859
0500000US18111|63673|7482
0500000US18113|70286|3007
0500000US18115|66333|11379
0500000US18117|60775|3798
0500000US18119|57947|4259
0500000US18121|63393|5494
0500000US18123|58936|3695
0500000US18125|64182|5022
0500000US18127|82915|2191
0500000US18129|75594|5126
0500000US18131|56823|2098
0500000US18133|70609|4404
0500000US18135|59674|3436
0500000US18137|70285|4105
0500000US18139|62386|3768
0500000US18141|61877|1554
0500000US18143|49343|2719
0500000US18145|66449|3018
0500000US18147|66168|4490
0500000US18149|59916|3847
0500000US18151|68837|3230
0500000US18153|54556|3830
0500000US18155|66525|7924
0500000US18157|55728|1577
0500000US18159|71947|7887
0500000US18161|68514|8202
0500000US18163|58839|1279
0500000US18165|59567|5283
0500000US18167|52789|2521
0500000US18169|66194|5189
0500000US18171|72833|5691
0500000US18173|91105|4766
0500000US18175|60695|6274
0500000US18177|54854|2833
0500000US18179|68074|3789
0500000US18181|65345|3144
0500000US18183|73636|3545
0500000US19001|63172|4508
0500000US19003|64750|10683
0500000US19005|64049|2577
0500000US19007|50684|4665
0500000US19009|54973|6341
0500000US19011|79444|4092
0500000US19013|62329|2004
0500000US19015|75759|5710
0500000US19017|84727|3606
0500000US19019|73493|4553
0500000US19021|62662|5799
0500000US19023|65743|3053
0500000US19025|65614|2696
0500000US19027|68041|2371
0500000US19029|60815|6215
0500000US19031|76959|3151
0500000US19033|63149|2092
0500000US19035|63638|5340
0500000US19037|72734|3943
0500000US19039|63120|4981
0500000US19041|61756|6929
0500000US19043|60441|4036
0500000US19045|61080|2438
0500000US19047|61188|4191
0500000US19049|99533|3165
0500000US19051|77176|7129
0500000US19053|56068|4173
0500000US19055|75896|3205
0500000US19057|58084|3015
0500000US19059|72446|4086
0500000US19061|73495|2421
0500000US19063|64461|5222
0500000US19065|56043|2534
0500000US19067|62356|5573
0500000US19069|62214|3387
0500000US19071|69375|4700
0500000US19073|56884|2866
0500000US19075|80701|2848
0500000US19077|75795|5275
0500000US19079|66685|4258
0500000US19081|67865|3153
0500000US19083|64656|4778
0500000US19085|75830|3022
0500000US19087|62365|3449
0500000US19089|63947|6909
0500000US19091|66617|3948
0500000US19093|63125|8438
0500000US19095|69787|4877
0500000US19097|69709|5054
0500000US19099|67784|3012
0500000US19101|52210|5023
0500000US19103|72977|2901
0500000US19105|68781|4469
0500000US19107|60016|3203
0500000US19109|62553|4310
0500000US19111|58094|3250
0500000US19113|75457|1426
0500000US19115|72500|7373
0500000US19117|63405|7681
0500000US19119|73735|4042
0500000US19121|88110|4806
0500000US19123|65200|3944
0500000US19125|74193|3055
0500000US19127|70828|2981
0500000US19129|81907|4106
0500000US19131|66056|5753
0500000US19133|59897|3770
0500000US19135|76324|11735
0500000US19137|61261|3887
0500000US19139|67427|3296
0500000US19141|65076|6868
0500000US19143|67561|4722
0500000US19145|58264|4425
0500000US19147|67306|5588
0500000US19149|79963|2681
0500000US19151|61434|3811
0500000US19153|78827|1322
0500000US19155|68718|1923
0500000US19157|61192|3392
0500000US19159|67898|7360
0500000US19161|68778|4041
0500000US19163|72792|1910
0500000US19165|70295|10749
0500000US19167|81914|3176
0500000US19169|66197|2497
0500000US19171|65483|3299
0500000US19173|65926|5781
0500000US19175|56495|3495
0500000US19177|58417|2717
0500000US19179|56209|2477
0500000US19181|89741|3923
0500000US19183|71122|4067
0500000US19185|58257|5920
0500000US19187|65335|3112
0500000US19189|62853|9365
0500000US19191|67770|6161
0500000US19193|68399|2126
0500000US19195|69897|4976
0500000US19197|58240|4351
0500000US20001|55059|4572
0500000US20003|67651|13849
0500000US20005|55281|4814
0500000US20007|53774|4419
0500000US20009|54634|2015
0500000US20011|55826|6751
0500000US20013|55876|3162
0500000US20015|77724|2660
0500000US20017|52481|2678
0500000US20019|51210|3001
0500000US20021|53382|5723
0500000US20023|52730|5088
0500000US20025|58287|5415
0500000US20027|57765|5813
0500000US20029|51197|3669
0500000US20031|67645|7991
0500000US20033|49754|8107
0500000US20035|55726|2349
0500000US20037|49779|3272
0500000US20039|49412|5958
0500000US20041|62971|4164
0500000US20043|66358|6340
0500000US20045|66153|2646
0500000US20047|52750|4285
0500000US20049|50000|7248
0500000US20051|59665|5137
0500000US20053|59844|5481
0500000US20055|68481|3667
0500000US20057|67997|6667
0500000US20059|68217|5387
0500000US20061|57992|5545
0500000US20063|59417|7218
0500000US20065|47071|4020
0500000US20067|84808|25730
0500000US20069|74500|3978
0500000US20071|69948|9695
0500000US20073|51812|5316
0500000US20075|58750|9583
0500000US20077|53032|4490
0500000US20079|70685|4173
0500000US20081|66458|6852
0500000US20083|63125|11956
0500000US20085|70385|3303
0500000US20087|74562|3770
0500000US20089|47109|4603
0500000US20091|103644|1484
0500000US20093|68750|18282
0500000US20095|59640|4189
0500000US20097|70347|4237
0500000US20099|56143|3549
0500000US20101|52222|25196
0500000US20103|84307|4939
0500000US20105|52540|4097
0500000US20107|56697|3440
0500000US20109|70382|8626
0500000US20111|56415|2759
0500000US20113|71250|3751
0500000US20115|60011|4113
0500000US20117|64306|6228
0500000US20119|74063|11630
0500000US20121|85564|4683
0500000US20123|63008|6256
0500000US20125|51513|2424
0500000US20127|52866|6829
0500000US20129|57943|5390
0500000US20131|72788|5718
0500000US20133|54894|4956
0500000US20135|64907|7389
0500000US20137|52710|7115
0500000US20139|66155|2160
0500000US20141|58750|7749
0500000US20143|74551|5658
0500000US20145|54141|9060
0500000US20147|57611|3702
0500000US20149|85241|4211
0500000US20151|61685|3235
0500000US20153|61827|11846
0500000US20155|57390|2192
0500000US20157|54531|5810
0500000US20159|58523|6277
0500000US20161|56327|1958
0500000US20163|60821|5005
0500000US20165|53523|10087
0500000US20167|49929|5821
0500000US20169|59887|3281
0500000US20171|53365|11107
0500000US20173|65372|1125
0500000US20175|57131|4351
0500000US20177|63463|2635
0500000US20179|66719|13594
0500000US20181|61404|9323
0500000US20183|50943|3118
0500000US20185|60000|6554
0500000US20187|66000|3833
0500000US20189|67950|11828
0500000US20191|59397|4861
0500000US20193|72417|9806
0500000US20195|77500|18550
0500000US20197|70000|7955
0500000US20199|57708|10523
0500000US20201|59432|4635
0500000US20203|69551|10062
0500000US20205|55439|5720
0500000US20207|50670|7943
0500000US20209|57771|1464
0500000US21001|49690|5377
0500000US21003|57159|5780
0500000US21005|69885|6667
0500000US21007|57111|5585
0500000US21009|48141|2420
0500000US21011|51471|9411
0500000US21013|33658|4253
0500000US21015|91697|3743
0500000US21017|54580|5076
0500000US21019|58327|2932
0500000US21021|56568|4800
0500000US21023|59911|8877
0500000US21025|38209|3405
0500000US21027|51756|3416
0500000US21029|73900|1916
0500000US21031|47589|5577
0500000US21033|52488|3649
0500000US21035|48276|4599
0500000US21037|71979|3523
0500000US21039|53065|8436
0500000US21041|50625|9916
0500000US21043|47004|3958
0500000US21045|42190|4121
0500000US21047|48920|3678
0500000US21049|61878|4529
0500000US21051|37888|5806
0500000US21053|41180|3267
0500000US21055|45810|11330
0500000US21057|40515|6429
0500000US21059|64021|3874
0500000US21061|53029|7062
0500000US21063|39469|6812
0500000US21065|39980|7132
0500000US21067|66087|1966
0500000US21069|46885|4999
0500000US21071|38723|5652
0500000US21073|62929|4060
0500000US21075|35449|2562
0500000US21077|58641|5250
0500000US21079|58263|7879
0500000US21081|65461|4140
0500000US21083|52526|3916
0500000US21085|47024|2053
0500000US21087|38595|5791
0500000US21089|58562|2863
0500000US21091|68102|8727
0500000US21093|64136|3117
0500000US21095|35128|2336
0500000US21097|58840|5659
0500000US21099|45561|4465
0500000US21101|56912|2530
0500000US21103|58294|4742
0500000US21105|68589|21819
0500000US21107|54466|3097
0500000US21109|38516|9238
0500000US21111|66296|937
0500000US21113|69905|3527
0500000US21115|44231|4561
0500000US21117|76016|2340
0500000US21119|38336|4822
0500000US21121|34254|3501
0500000US21123|57867|9297
0500000US21125|53693|4100
0500000US21127|42488|7438
0500000US21129|31682|2202
0500000US21131|37019|9499
0500000US21133|38466|3232
0500000US21135|36662|4603
0500000US21137|49487|3598
0500000US21139|56125|9087
0500000US21141|58869|4080
0500000US21143|64081|5743
